序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
193,H1-16,《伯朗》奶茶3合1(17gx45包/袋),135,3680,伯朗,23,5,32,沖泡飲,素食,765,193_H1-16《伯朗》奶茶3合1(17gx45包/袋)_135_3680_沖泡飲
194,H1-17,《桂格》北海道鮮奶茶(26G*12),89,3318,桂格,23.7,4,35,沖泡飲,素食,312,194_H1-17《桂格》北海道鮮奶茶(26G*12)_89_3318_沖泡飲
197,H1-20,《義美》經典英式奶茶(18g*18包/袋),110,3816,義美,24,5,31.8,沖泡飲,素食,324,197_H1-20《義美》經典英式奶茶(18g*18包/袋)_110_3816_沖泡飲
199,H1-22,《廣吉》台灣茶品集-日月潭奶茶(20g*12入),119,3795,廣吉,23,5,33,沖泡飲,素食,240,199_H1-22《廣吉》台灣茶品集-日月潭奶茶(20g*12入)_119_3795_沖泡飲
200,H1-23,《廣吉》台灣茶品集-南投凍頂烏龍奶茶(20g*12入),99,3795,廣吉,23,5,33,沖泡飲,素食,240,200_H1-23《廣吉》台灣茶品集-南投凍頂烏龍奶茶(20g*12入)_99_3795_沖泡飲
202,H1-25,《廣吉》歐式奶茶,178,3795,廣吉,23,5,33,沖泡飲,素食,240,202_H1-25《廣吉》歐式奶茶_178_3795_沖泡飲
203,H1-26,《摩卡》現在最好奶茶(18g*24包),92,4048,摩卡,23,5.5,32,沖泡飲,素食,432,203_H1-26《摩卡》現在最好奶茶(18g*24包)_92_4048_沖泡飲
204,H1-27,《摩卡》現在最好巧克力風味奶茶(18g*22包/袋),95,4048,摩卡,23,5.5,32,沖泡飲,素食,396,204_H1-27《摩卡》現在最好巧克力風味奶茶(18g*22包/袋)_95_4048_沖泡飲
206,H1-29,《台糖》白五寶(30g*15包/袋),109,3816,台糖,24,5,31.8,沖泡飲,素食,450,206_H1-29《台糖》白五寶(30g*15包/袋)_109_3816_沖泡飲
207,H1-30,《台糖》有機黑寶穀粉(30g*10包/盒),143,3816,台糖,24,5,31.8,沖泡飲,素食,300,207_H1-30《台糖》有機黑寶穀粉(30g*10包/盒)_143_3816_沖泡飲
208,H1-31,《台糖》紅五寶(30g*15包/袋),109,3816,台糖,24,5,31.8,沖泡飲,素食,450,208_H1-31《台糖》紅五寶(30g*15包/袋)_109_3816_沖泡飲
209,H1-32,《台糖》黑五寶(新)(30g*15包/袋),113,3816,台糖,24,5,31.8,沖泡飲,素食,450,209_H1-32《台糖》黑五寶(新)(30g*15包/袋)_113_3816_沖泡飲
210,H1-33,《桂格》超級北海道-堅果(30G*10入/袋),111,3318,桂格,23.7,4,35,沖泡飲,素食,300,210_H1-33《桂格》超級北海道-堅果(30G*10入/袋)_111_3318_沖泡飲
211,H1-34,《桂格》超級北海道-減糖(30G*10入/袋),104,3318,桂格,23.7,4,35,沖泡飲,素食,300,211_H1-34《桂格》超級北海道-減糖(30G*10入/袋)_104_3318_沖泡飲
212,H1-35,《桂格》超級北海道-鮮奶(30G*10入/袋),99,3318,桂格,23.7,4,35,沖泡飲,素食,300,212_H1-35《桂格》超級北海道-鮮奶(30G*10入/袋)_99_3318_沖泡飲
213,H1-36,《桂格》超級無糖穀珍十六穀(28G*10/袋),95,3318,桂格,23.7,4,35,沖泡飲,素食,280,213_H1-36《桂格》超級無糖穀珍十六穀(28G*10/袋)_95_3318_沖泡飲
214,H1-37,《桂格》超級無糖穀珍玄米(28G*10入/袋),115,3318,桂格,23.7,4,35,沖泡飲,素食,280,214_H1-37《桂格》超級無糖穀珍玄米(28G*10入/袋)_115_3318_沖泡飲
219,H1-42,《桂格》穀珍堅果多多-堅果芝麻糊(30g*12包/袋),85,3318,桂格,23.7,4,35,沖泡飲,素食,360,219_H1-42《桂格》穀珍堅果多多-堅果芝麻糊(30g*12包/袋)_85_3318_沖泡飲
220,H1-43,《桂格》穀珍無糖核桃堅果(27g*12包/袋),85,3318,桂格,23.7,4,35,沖泡飲,素食,324,220_H1-43《桂格》穀珍無糖核桃堅果(27g*12包/袋)_85_3318_沖泡飲
221,H1-44,《桂格》穀珍無糖健康全穀餐(25gx12包/袋),94,3318,桂格,23.7,4,35,沖泡飲,素食,300,221_H1-44《桂格》穀珍無糖健康全穀餐(25gx12包/袋)_94_3318_沖泡飲
226,H1-49,《馬玉山》高纖山藥多穀蔬菜粥(35g×12pcs(包)),99,3696,馬玉山,24,5,30.8,沖泡飲,素食,420,226_H1-49《馬玉山》高纖山藥多穀蔬菜粥(35g×12pcs(包))_99_3696_沖泡飲
227,H1-50,《馬玉山》高纖蔬菜胚芽(35gx12包/袋),109,3696,馬玉山,24,5,30.8,沖泡飲,素食,420,227_H1-50《馬玉山》高纖蔬菜胚芽(35gx12包/袋)_109_3696_沖泡飲
228,H1-51,《馬玉山》黑豆全榖滋養餐(30gx14包/袋),99,3696,馬玉山,24,5,30.8,沖泡飲,素食,420,228_H1-51《馬玉山》黑豆全榖滋養餐(30gx14包/袋)_99_3696_沖泡飲
229,H1-52,《馬玉山》黑豆多穀養生飲(30g×14pcs(包)),99,3696,馬玉山,24,5,30.8,沖泡飲,素食,420,229_H1-52《馬玉山》黑豆多穀養生飲(30g×14pcs(包))_99_3696_沖泡飲
232,H1-55,《馬玉山》蔬菜多穀麥胚芽(35g×12pcs(包)),109,3696,馬玉山,24,5,30.8,沖泡飲,素食,420,232_H1-55《馬玉山》蔬菜多穀麥胚芽(35g×12pcs(包))_109_3696_沖泡飲
233,H1-56,《義美》冰糖杏仁茶(30g*14包/袋),119,3816,義美,24,5,31.8,沖泡飲,素食,420,233_H1-56《義美》冰糖杏仁茶(30g*14包/袋)_119_3816_沖泡飲
234,H1-57,《義美》黑芝麻糊(30g*13包/袋),109,3816,義美,24,5,31.8,沖泡飲,素食,390,234_H1-57《義美》黑芝麻糊(30g*13包/袋)_109_3816_沖泡飲
237,H1-60,《萬歲牌》元氣堅果飲-杏仁堅果飲(28gx12包/袋),98,4356,萬歲牌,24,5.5,33,沖泡飲,素食,336,237_H1-60《萬歲牌》元氣堅果飲-杏仁堅果飲(28gx12包/袋)_98_4356_沖泡飲
239,H1-62,《萬歲牌》元氣堅果飲-芝麻堅果飲(28gx12包/袋),97,4356,萬歲牌,24,5.5,33,沖泡飲,素食,336,239_H1-62《萬歲牌》元氣堅果飲-芝麻堅果飲(28gx12包/袋)_97_4356_沖泡飲
240,H1-63,《萬歲牌》元氣堅果飲-腰果堅果飲(28gx12包/袋),94,4356,萬歲牌,24,5.5,33,沖泡飲,素食,336,240_H1-63《萬歲牌》元氣堅果飲-腰果堅果飲(28gx12包/袋)_94_4356_沖泡飲
241,H1-64,《萬歲牌》燕麥堅果飲-海苔昆布燕麥(32g*10包/袋),103,4356,萬歲牌,24,5.5,33,沖泡飲,素食,320,241_H1-64《萬歲牌》燕麥堅果飲-海苔昆布燕麥(32g*10包/袋)_103_4356_沖泡飲
242,H1-65,《萬歲牌》燕麥堅果飲-堅果纖蔬燕麥(32g*10包/袋),119,4356,萬歲牌,24,5.5,33,沖泡飲,素食,320,242_H1-65《萬歲牌》燕麥堅果飲-堅果纖蔬燕麥(32g*10包/袋)_119_4356_沖泡飲
243,H1-66,《廣吉》堅果飲-南瓜子紫米(30g*10包),89,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,243_H1-66《廣吉》堅果飲-南瓜子紫米(30g*10包)_89_4174.5_沖泡飲
244,H1-67,《廣吉》堅果飲-夏威夷杏仁(30g*10包/袋),82,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,244_H1-67《廣吉》堅果飲-夏威夷杏仁(30g*10包/袋)_82_4174.5_沖泡飲
245,H1-68,《廣吉》堅果飲-核桃黑五珍(30g*10包/袋),89,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,245_H1-68《廣吉》堅果飲-核桃黑五珍(30g*10包/袋)_89_4174.5_沖泡飲
246,H1-69,《廣吉》堅果飲-腰果山藥(30g*10包),89,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,246_H1-69《廣吉》堅果飲-腰果山藥(30g*10包)_89_4174.5_沖泡飲
247,H1-70,《廣吉》減糖山藥黑豆(30g*10包/袋),95,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,247_H1-70《廣吉》減糖山藥黑豆(30g*10包/袋)_95_4174.5_沖泡飲
248,H1-71,《廣吉》減糖冰糖杏仁(30g*10包/袋),71,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,248_H1-71《廣吉》減糖冰糖杏仁(30g*10包/袋)_71_4174.5_沖泡飲
249,H1-72,《廣吉》減糖黑五珍(30g*10包/袋),69,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,249_H1-72《廣吉》減糖黑五珍(30g*10包/袋)_69_4174.5_沖泡飲
250,H1-73,《廣吉》減糖燕麥薏仁(30g*10包/袋),75,4174.5,廣吉,23,5.5,33,沖泡飲,素食,300,250_H1-73《廣吉》減糖燕麥薏仁(30g*10包/袋)_75_4174.5_沖泡飲
251,H1-74,《薌園》山藥薏仁粉(30gX12入/包),79,3509,薌園,22,5.5,29,沖泡飲,素食,360,251_H1-74《薌園》山藥薏仁粉(30gX12入/包)_79_3509_沖泡飲
252,H1-75,《薌園》仙草龜苓膏(15g*10包/袋),89,3509,薌園,22,5.5,29,沖泡飲,素食,150,252_H1-75《薌園》仙草龜苓膏(15g*10包/袋)_89_3509_沖泡飲
253,H1-76,《薌園》本草營養豆漿粉(25 公克*36/盒),270,3509,薌園,22,5.5,29,沖泡飲,素食,900,253_H1-76《薌園》本草營養豆漿粉(25 公克*36/盒)_270_3509_沖泡飲
254,H1-77,《薌園》百合杏仁粉(25g*16包/袋),89,3509,薌園,22,5.5,29,沖泡飲,素食,400,254_H1-77《薌園》百合杏仁粉(25g*16包/袋)_89_3509_沖泡飲
255,H1-78,《薌園》黑五穀豆漿(25gx12包/袋),89,3509,薌園,22,5.5,29,沖泡飲,素食,300,255_H1-78《薌園》黑五穀豆漿(25gx12包/袋)_89_3509_沖泡飲
256,H1-79,《薌園》蓮藕芝麻糊(30g*10包/袋),89,3509,薌園,22,5.5,29,沖泡飲,素食,300,256_H1-79《薌園》蓮藕芝麻糊(30g*10包/袋)_89_3509_沖泡飲
257,I1-1,《愛之味》鮮味脆瓜(170g瓶),30,338,愛之味,6.5,6.5,8,罐頭_瓜,素食,170,257_I1-1《愛之味》鮮味脆瓜(170g瓶)_30_338_罐頭_瓜
258,I1-2,《愛之味》青脆菜心(180g瓶),36,338,愛之味,6.5,6.5,8,罐頭_瓜,素食,180,258_I1-2《愛之味》青脆菜心(180g瓶)_36_338_罐頭_瓜
259,I1-3,《愛之味》壺底蔭瓜(140g罐),35,242,愛之味,5.5,5.5,8,罐頭_瓜,素食,140,259_I1-3《愛之味》壺底蔭瓜(140g罐)_35_242_罐頭_瓜
260,I1-4,《大茂》幼條瓜(170g瓶),28,338,大茂,6.5,6.5,8,罐頭_瓜,素食,360,260_I1-4《大茂》幼條瓜(170g瓶)_28_338_罐頭_瓜
265,I1-9,《大茂》菜心(375g/瓶),45,549.25,大茂,6.5,6.5,13,罐頭_瓜,素食,634,265_I1-9《大茂》菜心(375g/瓶)_45_549.25_罐頭_瓜
266,I1-10,《大茂》幼條瓜(375g/瓶),45,549.25,大茂,6.5,6.5,13,罐頭_瓜,素食,634,266_I1-10《大茂》幼條瓜(375g/瓶)_45_549.25_罐頭_瓜
267,I1-11,《金蘭》香菇素瓜仔肉(370g瓶),45,549.25,金蘭,6.5,6.5,13,罐頭_瓜,素食,370,267_I1-11《金蘭》香菇素瓜仔肉(370g瓶)_45_549.25_罐頭_瓜
268,I1-12,《金蘭》小菜心(396g瓶),48,549.25,金蘭,6.5,6.5,13,罐頭_瓜,素食,396,268_I1-12《金蘭》小菜心(396g瓶)_48_549.25_罐頭_瓜
269,I1-13,《金蘭》脆瓜(396g瓶),35,549.25,金蘭,6.5,6.5,13,罐頭_瓜,素食,396,269_I1-13《金蘭》脆瓜(396g瓶)_35_549.25_罐頭_瓜
271,I2-1,《同榮》豆鼓紅燒鰻(100g),32,220.5,同榮,10.5,7,3,罐頭_魚,葷食,100,271_I2-1《同榮》豆鼓紅燒鰻(100g)_32_220.5_罐頭_魚
272,I2-2,《同榮》紅燒鰻(一般蓋)(100g),32,220.5,同榮,10.5,7,3,罐頭_魚,葷食,100,272_I2-2《同榮》紅燒鰻(一般蓋)(100g)_32_220.5_罐頭_魚
273,I2-3,《同榮》豆鼓紅燒鰻易開罐(100g),34,220.5,同榮,10.5,7,3,罐頭_魚,葷食,100,273_I2-3《同榮》豆鼓紅燒鰻易開罐(100g)_34_220.5_罐頭_魚
274,I2-4,《同榮》特選燒鰻-易開罐(100g),34,252,同榮,12,7,3,罐頭_魚,葷食,100,274_I2-4《同榮》特選燒鰻-易開罐(100g)_34_252_罐頭_魚
278,I2-8,《新東陽》海捕紅燒香酥鰻(100g),34,225,新東陽,10,7.5,3,罐頭_魚,葷食,100,278_I2-8《新東陽》海捕紅燒香酥鰻(100g)_34_225_罐頭_魚
279,I2-9,《東和》好媽媽紅燒鰻組(100g),42,225,東和,10,7.5,3,罐頭_魚,葷食,100,279_I2-9《東和》好媽媽紅燒鰻組(100g)_42_225_罐頭_魚
280,I2-10,《東和》特製豆鼓紅燒鰻(100g),39,225,東和,10,7.5,3,罐頭_魚,葷食,100,280_I2-10《東和》特製豆鼓紅燒鰻(100g)_39_225_罐頭_魚
281,I2-11,《老船長》紅燒鰻(辣味)(100g),36,225,老船長,10,7.5,3,罐頭_魚,葷食,100,281_I2-11《老船長》紅燒鰻(辣味)(100g)_36_225_罐頭_魚
282,I2-12,《老船長》紅燒鰻-易開罐(100g),34,225,老船長,10,7.5,3,罐頭_魚,葷食,100,282_I2-12《老船長》紅燒鰻-易開罐(100g)_34_225_罐頭_魚
283,I2-13,《老船長》豆鼓鰻-易開罐(100g),31,225,老船長,10,7.5,3,罐頭_魚,葷食,100,283_I2-13《老船長》豆鼓鰻-易開罐(100g)_31_225_罐頭_魚
287,I2-17,《紅鷹牌》日式蒲燒鰻(100g),39,225,紅鷹牌,10,7.5,3,罐頭_魚,葷食,100,287_I2-17《紅鷹牌》日式蒲燒鰻(100g)_39_225_罐頭_魚
290,I2-20,《紅鷹牌》豆鼓鰻-易開罐(100g),38,225,紅鷹牌,10,7.5,3,罐頭_魚,葷食,100,290_I2-20《紅鷹牌》豆鼓鰻-易開罐(100g)_38_225_罐頭_魚
291,I2-21,《遠洋》鮪魚片(110g),30,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,291_I2-21《遠洋》鮪魚片(110g)_30_196.875_罐頭_魚
292,I2-22,《遠洋》玉米鮪魚三明治(110g),31,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,292_I2-22《遠洋》玉米鮪魚三明治(110g)_31_196.875_罐頭_魚
293,I2-23,《遠洋》三明治鮪魚(110g),33,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,293_I2-23《遠洋》三明治鮪魚(110g)_33_196.875_罐頭_魚
296,I2-26,《遠洋》鮪魚罐-水煮(90g),33,147.88,遠洋,6.5,6.5,3.5,罐頭_魚,葷食,90,296_I2-26《遠洋》鮪魚罐-水煮(90g)_33_147.875_罐頭_魚
297,I2-27,《遠洋》馬鈴薯鮪魚(110g),35,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,297_I2-27《遠洋》馬鈴薯鮪魚(110g)_35_196.875_罐頭_魚
298,I2-28,《遠洋》脆筍鮪魚(175g),41,288,遠洋,8,8,4.5,罐頭_魚,葷食,175,298_I2-28《遠洋》脆筍鮪魚(175g)_41_288_罐頭_魚
299,I2-29,《遠洋》碳烤鮪魚(110g),33,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,299_I2-29《遠洋》碳烤鮪魚(110g)_33_196.875_罐頭_魚
300,I2-30,《紅鷹牌》海底雞水煮(170g),55,225,紅鷹牌,7.5,7.5,4,罐頭_魚,葷食,170,300_I2-30《紅鷹牌》海底雞水煮(170g)_55_225_罐頭_魚
304,I2-34,《東和》好媽媽鮮撈鮪魚片(150g),48,196.88,東和,7.5,7.5,3.5,罐頭_魚,葷食,150,304_I2-34《東和》好媽媽鮮撈鮪魚片(150g)_48_196.875_罐頭_魚
305,I2-35,《東和》好媽媽纖麗鮪魚片(150g),48,196.88,東和,7.5,7.5,3.5,罐頭_魚,葷食,150,305_I2-35《東和》好媽媽纖麗鮪魚片(150g)_48_196.875_罐頭_魚
306,I3-1,《大茂》幼筍(170g瓶),26,269.5,大茂,7,7,5.5,罐頭_筍菇,素食,170,306_I3-1《大茂》幼筍(170g瓶)_26_269.5_罐頭_筍菇
307,I3-2,《大茂》幼筍(350g瓶),42,549.25,大茂,6.5,6.5,13,罐頭_筍菇,素食,350,307_I3-2《大茂》幼筍(350g瓶)_42_549.25_罐頭_筍菇
308,I3-3,《愛之味》珍保玉筍(120g瓶),34,257.13,愛之味,5.5,5.5,8.5,罐頭_筍菇,素食,120,308_I3-3《愛之味》珍保玉筍(120g瓶)_34_257.125_罐頭_筍菇
309,I3-4,《金蘭》筍茸(340g瓶),45,549.25,金蘭,6.5,6.5,13,罐頭_筍菇,素食,340,309_I3-4《金蘭》筍茸(340g瓶)_45_549.25_罐頭_筍菇
311,I3-6,《飯友》珍菇(150g罐),23,289,飯友,8.5,8.5,4,罐頭_筍菇,素食,150,311_I3-6《飯友》珍菇(150g罐)_23_289_罐頭_筍菇
312,I3-7,《飯友》草菇(425g罐),30,646.88,飯友,7.5,7.5,11.5,罐頭_筍菇,素食,425,312_I3-7《飯友》草菇(425g罐)_30_646.875_罐頭_筍菇
313,I4-1,《台糖》安心豚豬肉醬-五香(160g*3罐/組),128,867,台糖,25.5,8.5,4,罐頭_肉醬_多入裝,葷食,480,313_I4-1《台糖》安心豚豬肉醬-五香(160g*3罐/組)_128_867_罐頭_肉醬_多入裝
315,I4-3,《青葉》大嚕肉飯(150*3罐/組),72,843.75,青葉,22.5,7.5,5,罐頭_肉醬_多入裝,葷食,450,315_I4-3《青葉》大嚕肉飯(150*3罐/組)_72_843.75_罐頭_肉醬_多入裝
316,I4-4,《統一》肉燥風味醬(737g/罐),195,4356,統一,33,11,12,罐頭_肉醬_多入裝,葷食,737,316_I4-4《統一》肉燥風味醬(737g/罐)_195_4356_罐頭_肉醬_多入裝
318,I4-6,《新東陽》辣味肉醬(160g*3罐/組),110,843.75,新東陽,22.5,7.5,5,罐頭_肉醬_多入裝,葷食,480,318_I4-6《新東陽》辣味肉醬(160g*3罐/組)_110_843.75_罐頭_肉醬_多入裝
319,I4-7,《遠洋》嘉義雞肉飯料(110g*3罐/組),93,590.63,遠洋,22.5,7.5,3.5,罐頭_肉醬_多入裝,葷食,330,319_I4-7《遠洋》嘉義雞肉飯料(110g*3罐/組)_93_590.625_罐頭_肉醬_多入裝
320,I4-8,《廣達香》香辣肉醬(160g*3罐/組),111,843.75,廣達香,22.5,7.5,5,罐頭_肉醬_多入裝,葷食,480,320_I4-8《廣達香》香辣肉醬(160g*3罐/組)_111_843.75_罐頭_肉醬_多入裝
322,I5-2,《金蘭》花生麵筋(380g*2 瓶/組),99,1098.5,金蘭,13,6.5,13,罐頭_麵筋_多入裝,素食,760,322_I5-2《金蘭》花生麵筋(380g*2 瓶/組)_99_1098.5_罐頭_麵筋_多入裝
323,I5-3,《金蘭》香菇麵筋(380g*2 瓶/組),97,1098.5,金蘭,13,6.5,13,罐頭_麵筋_多入裝,素食,760,323_I5-3《金蘭》香菇麵筋(380g*2 瓶/組)_97_1098.5_罐頭_麵筋_多入裝
324,I5-4,《青葉》土豆麵筋(170g*3罐/組),55,539,青葉,14,7,5.5,罐頭_麵筋_多入裝,素食,510,324_I5-4《青葉》土豆麵筋(170g*3罐/組)_55_539_罐頭_麵筋_多入裝
327,I5-7,《飯友》金菇麵筋(150g*3),69,867,飯友,25.5,8.5,4,罐頭_麵筋_多入裝,素食,450,327_I5-7《飯友》金菇麵筋(150g*3)_69_867_罐頭_麵筋_多入裝
328,I5-8,《飯友》飯友開味三寶(150g*3罐/組),70,867,飯友,25.5,8.5,4,罐頭_麵筋_多入裝,素食,450,328_I5-8《飯友》飯友開味三寶(150g*3罐/組)_70_867_罐頭_麵筋_多入裝
329,I5-9,《愛之味》土豆麵筋(170g*3罐/組),95,1176,愛之味,21,7,8,罐頭_麵筋_多入裝,素食,510,329_I5-9《愛之味》土豆麵筋(170g*3罐/組)_95_1176_罐頭_麵筋_多入裝
330,J1-1,《大西洋》蘋果西打(2000ml罐),40,3569.5,大西洋,11,11,29.5,飲料_汽水_家庭號,素食,2000,330_J1-1《大西洋》蘋果西打(2000ml罐)_40_3569.5_飲料_汽水_家庭號
331,J1-2,《可口可樂》原味(2000ml罐),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,331_J1-2《可口可樂》原味(2000ml罐)_41_3000_飲料_汽水_家庭號
332,J1-3,《可口可樂》Zero(2000ml罐),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,332_J1-3《可口可樂》Zero(2000ml罐)_41_3000_飲料_汽水_家庭號
335,J1-6,《雪碧》汽水(2000ml瓶),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,335_J1-6《雪碧》汽水(2000ml瓶)_41_3000_飲料_汽水_家庭號
337,J1-8,《金車》奧利多水(2000ml罐),34,3569.5,金車,11,11,29.5,飲料_汽水_家庭號,素食,2000,337_J1-8《金車》奧利多水(2000ml罐)_34_3569.5_飲料_汽水_家庭號
339,J1-10,《黑松》沙士-加鹽(2000ml罐),42,3569.5,黑松,11,11,29.5,飲料_汽水_家庭號,素食,2000,339_J1-10《黑松》沙士-加鹽(2000ml罐)_42_3569.5_飲料_汽水_家庭號
340,J1-11,《黑松》汽水(2000ml罐),42,3569.5,黑松,11,11,29.5,飲料_汽水_家庭號,素食,2000,340_J1-11《黑松》汽水(2000ml罐)_42_3569.5_飲料_汽水_家庭號
341,J1-12,《維大力》汽水(2000ml罐),37,3569.5,維大力,11,11,29.5,飲料_汽水_家庭號,素食,2000,341_J1-12《維大力》汽水(2000ml罐)_37_3569.5_飲料_汽水_家庭號
345,J1-16,《古道》 梅子綠茶 (2000ml/瓶),35,2700,真口味食品,10,9,30,飲料_汽水_家庭號,素食,2000,345_J1-16《古道》 梅子綠茶 (2000ml/瓶)_35_2700_飲料_汽水_家庭號
346,J1-17,《悅氏》 日式綠茶-無糖 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,346_J1-17《悅氏》 日式綠茶-無糖 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
347,J1-18,《悅氏》 油切綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,347_J1-18《悅氏》 油切綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
348,J1-19,《悅氏》 梅子綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,348_J1-19《悅氏》 梅子綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
349,J1-20,《悅氏》 茶花綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,349_J1-20《悅氏》 茶花綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
356,J2-1,《泰山》八寶粥(375*6罐/組),133,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,2250,356_J2-1《泰山》八寶粥(375*6罐/組)_133_2592_飲料_甜品_多入裝
357,J2-2,《泰山》仙草蜜(330gx6罐/組),82,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,357_J2-2《泰山》仙草蜜(330gx6罐/組)_82_2592_飲料_甜品_多入裝
358,J2-3,《泰山》台灣花生湯(330gx6入//組),161,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,358_J2-3《泰山》台灣花生湯(330gx6入//組)_161_2592_飲料_甜品_多入裝
360,J2-5,《泰山》珍珠薏仁饌(330g*6罐/組),153,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,360_J2-5《泰山》珍珠薏仁饌(330g*6罐/組)_153_2592_飲料_甜品_多入裝
371,J2-16,《愛之味》沖繩黑八寶(340g*6瓶/組),151,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,371_J2-16《愛之味》沖繩黑八寶(340g*6瓶/組)_151_2592_飲料_甜品_多入裝
372,J2-17,《愛之味》甜八寶(380gx6罐/組),130,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2280,372_J2-17《愛之味》甜八寶(380gx6罐/組)_130_2592_飲料_甜品_多入裝
391,J2-36,《光泉》醇紅茶(微甜)?(250ml*6包/組),38,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,391_J2-36《光泉》醇紅茶(微甜)?(250ml*6包/組)_38_1824_飲料_甜品_多入裝
392,J2-37,《光泉》醇綠茶(微甜)?(250ml*6包/組),42,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,392_J2-37《光泉》醇綠茶(微甜)?(250ml*6包/組)_42_1824_飲料_甜品_多入裝
394,J2-39,《阿薩姆》奶茶?(350mlx6包/組),84,1184.65,阿薩姆,14.5,9.5,8.6,飲料_甜品_多入裝,素食,1637,394_J2-39《阿薩姆》奶茶?(350mlx6包/組)_84_1184.65_飲料_甜品_多入裝
395,J2-40,《統一》麥香奶茶?(250ml*6包/組),46,1824,統一,19,8,12,飲料_甜品_多入裝,素食,1637,395_J2-40《統一》麥香奶茶?(250ml*6包/組)_46_1824_飲料_甜品_多入裝
402,J2-47,《光泉》?果汁時刻-葡萄汁?(250ml*6包/組),43,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,402_J2-47《光泉》?果汁時刻-葡萄汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
403,J2-48,《光泉》?果汁時刻-蘋果汁?(250ml*6包/組),43,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,403_J2-48《光泉》?果汁時刻-蘋果汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
404,J2-49,《老北京御品》?酸梅湯?(300ml*6包/組),63,1824,老北京御品,19,8,12,飲料_甜品_多入裝,素食,1931,404_J2-49《老北京御品》?酸梅湯?(300ml*6包/組)_63_1824_飲料_甜品_多入裝
415,J2-60,《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組),65,849.02,義美,14.4,8.8,6.7,飲料_甜品_多入裝,素食,854,415_J2-60《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組)_65_849.024_飲料_甜品_多入裝
416,J2-61,《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組),109,2034.48,鮮剖,19.6,6,17.3,飲料_甜品_多入裝,素食,1804,416_J2-61《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組)_109_2034.48_飲料_甜品_多入裝
418,J2-63,《七星》紅葡萄汽泡香檳(370ml瓶),78,1943.5,七星,6.5,13,23,飲料_甜品_多入裝,素食,370,418_J2-63《七星》紅葡萄汽泡香檳(370ml瓶)_78_1943.5_飲料_甜品_多入裝
419,J2-64,《七星》白葡萄汽泡香檳(370ml瓶),80,1943.5,七星,6.5,13,23,飲料_甜品_多入裝,素食,370,419_J2-64《七星》白葡萄汽泡香檳(370ml瓶)_80_1943.5_飲料_甜品_多入裝
420,J2-65,《七喜》汽水(330ml罐),72,1014,七喜,6.5,13,12,飲料_甜品_多入裝,素食,353,420_J2-65《七喜》汽水(330ml罐)_72_1014_飲料_甜品_多入裝
