序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
257,I1-1,《愛之味》鮮味脆瓜(170g瓶),30,338.00 ,愛之味,6.5 ,6.5 ,8.0 ,罐頭_瓜,素食,170,257_I1-1《愛之味》鮮味脆瓜(170g瓶)_30_338_罐頭_瓜
258,I1-2,《愛之味》青脆菜心(180g瓶),36,338.00 ,愛之味,6.5 ,6.5 ,8.0 ,罐頭_瓜,素食,180,258_I1-2《愛之味》青脆菜心(180g瓶)_36_338_罐頭_瓜
259,I1-3,《愛之味》壺底蔭瓜(140g罐),35,242.00 ,愛之味,5.5 ,5.5 ,8.0 ,罐頭_瓜,素食,140,259_I1-3《愛之味》壺底蔭瓜(140g罐)_35_242_罐頭_瓜
260,I1-4,《大茂》幼條瓜(170g瓶),28,338.00 ,大茂,6.5 ,6.5 ,8.0 ,罐頭_瓜,素食,360,260_I1-4《大茂》幼條瓜(170g瓶)_28_338_罐頭_瓜
261,I1-5,《大茂》黑瓜(170g瓶),29,338.00 ,大茂,6.5 ,6.5 ,8.0 ,罐頭_瓜,素食,360,261_I1-5《大茂》黑瓜(170g瓶)_29_338_罐頭_瓜
262,I1-6,《大茂》黑瓜(375g/瓶),38,549.25 ,大茂,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,634,262_I1-6《大茂》黑瓜(375g/瓶)_38_549.25_罐頭_瓜
263,I1-7,《大茂》黑瓜(170g罐),26,269.50 ,大茂,7.0 ,7.0 ,5.5 ,罐頭_瓜,素食,360,263_I1-7《大茂》黑瓜(170g罐)_26_269.5_罐頭_瓜
264,I1-8,《大茂》蔭瓜(120g瓶),30,257.13 ,大茂,5.5 ,5.5 ,8.5 ,罐頭_瓜,素食,120,264_I1-8《大茂》蔭瓜(120g瓶)_30_257.125_罐頭_瓜
265,I1-9,《大茂》菜心(375g/瓶),45,549.25 ,大茂,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,634,265_I1-9《大茂》菜心(375g/瓶)_45_549.25_罐頭_瓜
266,I1-10,《大茂》幼條瓜(375g/瓶),45,549.25 ,大茂,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,634,266_I1-10《大茂》幼條瓜(375g/瓶)_45_549.25_罐頭_瓜
267,I1-11,《金蘭》香菇素瓜仔肉(370g瓶),45,549.25 ,金蘭,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,370,267_I1-11《金蘭》香菇素瓜仔肉(370g瓶)_45_549.25_罐頭_瓜
268,I1-12,《金蘭》小菜心(396g瓶),48,549.25 ,金蘭,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,396,268_I1-12《金蘭》小菜心(396g瓶)_48_549.25_罐頭_瓜
269,I1-13,《金蘭》脆瓜(396g瓶),35,549.25 ,金蘭,6.5 ,6.5 ,13.0 ,罐頭_瓜,素食,396,269_I1-13《金蘭》脆瓜(396g瓶)_35_549.25_罐頭_瓜
270,I1-14,《飯友》素瓜仔肉(150g罐),26,289.00 ,飯友,8.5 ,8.5 ,4.0 ,罐頭_瓜,素食,150,270_I1-14《飯友》素瓜仔肉(150g罐)_26_289_罐頭_瓜
271,I2-1,《同榮》豆鼓紅燒鰻(100g),32,220.50 ,同榮,10.5 ,7.0 ,3.0 ,罐頭_魚,葷食,100,271_I2-1《同榮》豆鼓紅燒鰻(100g)_32_220.5_罐頭_魚
272,I2-2,《同榮》紅燒鰻(一般蓋)(100g),32,220.50 ,同榮,10.5 ,7.0 ,3.0 ,罐頭_魚,葷食,100,272_I2-2《同榮》紅燒鰻(一般蓋)(100g)_32_220.5_罐頭_魚
273,I2-3,《同榮》豆鼓紅燒鰻易開罐(100g),34,220.50 ,同榮,10.5 ,7.0 ,3.0 ,罐頭_魚,葷食,100,273_I2-3《同榮》豆鼓紅燒鰻易開罐(100g)_34_220.5_罐頭_魚
274,I2-4,《同榮》特選燒鰻-易開罐(100g),34,252.00 ,同榮,12.0 ,7.0 ,3.0 ,罐頭_魚,葷食,100,274_I2-4《同榮》特選燒鰻-易開罐(100g)_34_252_罐頭_魚
275,I2-5,《同榮》辣味燒饅(100g),36,220.50 ,同榮,10.5 ,7.0 ,3.0 ,罐頭_魚,葷食,100,275_I2-5《同榮》辣味燒饅(100g)_36_220.5_罐頭_魚
276,I2-6,《新東陽》海捕辣味香酥鰻(100g),34,225.00 ,新東陽,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,276_I2-6《新東陽》海捕辣味香酥鰻(100g)_34_225_罐頭_魚
277,I2-7,《新東陽》新東陽海捕豆鼓香酥鰻(100g),39,225.00 ,新東陽,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,277_I2-7《新東陽》新東陽海捕豆鼓香酥鰻(100g)_39_225_罐頭_魚
278,I2-8,《新東陽》海捕紅燒香酥鰻(100g),34,225.00 ,新東陽,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,278_I2-8《新東陽》海捕紅燒香酥鰻(100g)_34_225_罐頭_魚
279,I2-9,《東和》好媽媽紅燒鰻組(100g),42,225.00 ,東和,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,279_I2-9《東和》好媽媽紅燒鰻組(100g)_42_225_罐頭_魚
280,I2-10,《東和》特製豆鼓紅燒鰻(100g),39,225.00 ,東和,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,280_I2-10《東和》特製豆鼓紅燒鰻(100g)_39_225_罐頭_魚
281,I2-11,《老船長》紅燒鰻(辣味)(100g),36,225.00 ,老船長,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,281_I2-11《老船長》紅燒鰻(辣味)(100g)_36_225_罐頭_魚
282,I2-12,《老船長》紅燒鰻-易開罐(100g),34,225.00 ,老船長,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,282_I2-12《老船長》紅燒鰻-易開罐(100g)_34_225_罐頭_魚
283,I2-13,《老船長》豆鼓鰻-易開罐(100g),31,225.00 ,老船長,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,283_I2-13《老船長》豆鼓鰻-易開罐(100g)_31_225_罐頭_魚
284,I2-14,《台糖》香辣紅燒鰻(100g),32,225.00 ,台糖,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,284_I2-14《台糖》香辣紅燒鰻(100g)_32_225_罐頭_魚
285,I2-15,《台糖》豆豉紅燒鰻魚(100g),38,225.00 ,台糖,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,285_I2-15《台糖》豆豉紅燒鰻魚(100g)_38_225_罐頭_魚
286,I2-16,《台糖》紅燒饅(100g),33,225.00 ,台糖,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,286_I2-16《台糖》紅燒饅(100g)_33_225_罐頭_魚
287,I2-17,《紅鷹牌》日式蒲燒鰻(100g),39,225.00 ,紅鷹牌,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,287_I2-17《紅鷹牌》日式蒲燒鰻(100g)_39_225_罐頭_魚
288,I2-18,《紅鷹牌》紅燒鰻-易開罐(100g),38,225.00 ,紅鷹牌,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,288_I2-18《紅鷹牌》紅燒鰻-易開罐(100g)_38_225_罐頭_魚
289,I2-19,《紅鷹牌》香辣紅燒鰻(100g),39,225.00 ,紅鷹牌,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,289_I2-19《紅鷹牌》香辣紅燒鰻(100g)_39_225_罐頭_魚
290,I2-20,《紅鷹牌》豆鼓鰻-易開罐(100g),38,225.00 ,紅鷹牌,10.0 ,7.5 ,3.0 ,罐頭_魚,葷食,100,290_I2-20《紅鷹牌》豆鼓鰻-易開罐(100g)_38_225_罐頭_魚
291,I2-21,《遠洋》鮪魚片(110g),30,196.88 ,遠洋,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,110,291_I2-21《遠洋》鮪魚片(110g)_30_196.875_罐頭_魚
292,I2-22,《遠洋》玉米鮪魚三明治(110g),31,196.88 ,遠洋,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,110,292_I2-22《遠洋》玉米鮪魚三明治(110g)_31_196.875_罐頭_魚
293,I2-23,《遠洋》三明治鮪魚(110g),33,196.88 ,遠洋,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,110,293_I2-23《遠洋》三明治鮪魚(110g)_33_196.875_罐頭_魚
294,I2-24,《遠洋》鮪魚片(185g),38,288.00 ,遠洋,8.0 ,8.0 ,4.5 ,罐頭_魚,葷食,185,294_I2-24《遠洋》鮪魚片(185g)_38_288_罐頭_魚
295,I2-25,《遠洋》鮪魚片-水煮(185g),45,288.00 ,遠洋,8.0 ,8.0 ,4.5 ,罐頭_魚,葷食,185,295_I2-25《遠洋》鮪魚片-水煮(185g)_45_288_罐頭_魚
296,I2-26,《遠洋》鮪魚罐-水煮(90g),33,147.88 ,遠洋,6.5 ,6.5 ,3.5 ,罐頭_魚,葷食,90,296_I2-26《遠洋》鮪魚罐-水煮(90g)_33_147.875_罐頭_魚
297,I2-27,《遠洋》馬鈴薯鮪魚(110g),35,196.88 ,遠洋,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,110,297_I2-27《遠洋》馬鈴薯鮪魚(110g)_35_196.875_罐頭_魚
298,I2-28,《遠洋》脆筍鮪魚(175g),41,288.00 ,遠洋,8.0 ,8.0 ,4.5 ,罐頭_魚,葷食,175,298_I2-28《遠洋》脆筍鮪魚(175g)_41_288_罐頭_魚
299,I2-29,《遠洋》碳烤鮪魚(110g),33,196.88 ,遠洋,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,110,299_I2-29《遠洋》碳烤鮪魚(110g)_33_196.875_罐頭_魚
300,I2-30,《紅鷹牌》海底雞水煮(170g),55,225.00 ,紅鷹牌,7.5 ,7.5 ,4.0 ,罐頭_魚,葷食,170,300_I2-30《紅鷹牌》海底雞水煮(170g)_55_225_罐頭_魚
301,I2-31,《紅鷹牌》海底雞(170g),51,225.00 ,紅鷹牌,7.5 ,7.5 ,4.0 ,罐頭_魚,葷食,170,301_I2-31《紅鷹牌》海底雞(170g)_51_225_罐頭_魚
302,I2-32,《同榮》鮪魚(185g),54,225.00 ,同榮,7.5 ,7.5 ,4.0 ,罐頭_魚,葷食,185,302_I2-32《同榮》鮪魚(185g)_54_225_罐頭_魚
303,I2-33,《同榮》香筍鮪魚(170g),37,225.00 ,同榮,7.5 ,7.5 ,4.0 ,罐頭_魚,葷食,170,303_I2-33《同榮》香筍鮪魚(170g)_37_225_罐頭_魚
304,I2-34,《東和》好媽媽鮮撈鮪魚片(150g),48,196.88 ,東和,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,150,304_I2-34《東和》好媽媽鮮撈鮪魚片(150g)_48_196.875_罐頭_魚
305,I2-35,《東和》好媽媽纖麗鮪魚片(150g),48,196.88 ,東和,7.5 ,7.5 ,3.5 ,罐頭_魚,葷食,150,305_I2-35《東和》好媽媽纖麗鮪魚片(150g)_48_196.875_罐頭_魚
306,I3-1,《大茂》幼筍(170g瓶),26,269.50 ,大茂,7.0 ,7.0 ,5.5 ,罐頭_筍菇,素食,170,306_I3-1《大茂》幼筍(170g瓶)_26_269.5_罐頭_筍菇
307,I3-2,《大茂》幼筍(350g瓶),42,549.25 ,大茂,6.5 ,6.5 ,13.0 ,罐頭_筍菇,素食,350,307_I3-2《大茂》幼筍(350g瓶)_42_549.25_罐頭_筍菇
308,I3-3,《愛之味》珍保玉筍(120g瓶),34,257.13 ,愛之味,5.5 ,5.5 ,8.5 ,罐頭_筍菇,素食,120,308_I3-3《愛之味》珍保玉筍(120g瓶)_34_257.125_罐頭_筍菇
309,I3-4,《金蘭》筍茸(340g瓶),45,549.25 ,金蘭,6.5 ,6.5 ,13.0 ,罐頭_筍菇,素食,340,309_I3-4《金蘭》筍茸(340g瓶)_45_549.25_罐頭_筍菇
310,I3-5,《飯友》紅燜筍尖(150g),26,289.00 ,飯友,8.5 ,8.5 ,4.0 ,罐頭_筍菇,素食,150,310_I3-5《飯友》紅燜筍尖(150g)_26_289_罐頭_筍菇
311,I3-6,《飯友》珍菇(150g罐),23,289.00 ,飯友,8.5 ,8.5 ,4.0 ,罐頭_筍菇,素食,150,311_I3-6《飯友》珍菇(150g罐)_23_289_罐頭_筍菇
312,I3-7,《飯友》草菇(425g罐),30,646.88 ,飯友,7.5 ,7.5 ,11.5 ,罐頭_筍菇,素食,425,312_I3-7《飯友》草菇(425g罐)_30_646.875_罐頭_筍菇
313,I4-1,《台糖》安心豚豬肉醬-五香(160g*3罐/組),128,867.00 ,台糖,25.5 ,8.5 ,4.0 ,罐頭_肉醬_多入裝,葷食,480,313_I4-1《台糖》安心豚豬肉醬-五香(160g*3罐/組)_128_867_罐頭_肉醬_多入裝
314,I4-2,《台糖》安心豚豬肉醬-香辣(160g*3罐/組),128,867.00 ,台糖,25.5 ,8.5 ,4.0 ,罐頭_肉醬_多入裝,葷食,480,314_I4-2《台糖》安心豚豬肉醬-香辣(160g*3罐/組)_128_867_罐頭_肉醬_多入裝
315,I4-3,《青葉》大嚕肉飯(150*3罐/組),72,843.75 ,青葉,22.5 ,7.5 ,5.0 ,罐頭_肉醬_多入裝,葷食,450,315_I4-3《青葉》大嚕肉飯(150*3罐/組)_72_843.75_罐頭_肉醬_多入裝
316,I4-4,《統一》肉燥風味醬(737g/罐),195,4356.00 ,統一,33.0 ,11.0 ,12.0 ,罐頭_肉醬_多入裝,葷食,737,316_I4-4《統一》肉燥風味醬(737g/罐)_195_4356_罐頭_肉醬_多入裝
317,I4-5,《新東陽》原味肉醬(160g*3罐/組),105,843.75 ,新東陽,22.5 ,7.5 ,5.0 ,罐頭_肉醬_多入裝,葷食,480,317_I4-5《新東陽》原味肉醬(160g*3罐/組)_105_843.75_罐頭_肉醬_多入裝
318,I4-6,《新東陽》辣味肉醬(160g*3罐/組),110,843.75 ,新東陽,22.5 ,7.5 ,5.0 ,罐頭_肉醬_多入裝,葷食,480,318_I4-6《新東陽》辣味肉醬(160g*3罐/組)_110_843.75_罐頭_肉醬_多入裝
319,I4-7,《遠洋》嘉義雞肉飯料(110g*3罐/組),93,590.63 ,遠洋,22.5 ,7.5 ,3.5 ,罐頭_肉醬_多入裝,葷食,330,319_I4-7《遠洋》嘉義雞肉飯料(110g*3罐/組)_93_590.625_罐頭_肉醬_多入裝
320,I4-8,《廣達香》香辣肉醬(160g*3罐/組),111,843.75 ,廣達香,22.5 ,7.5 ,5.0 ,罐頭_肉醬_多入裝,葷食,480,320_I4-8《廣達香》香辣肉醬(160g*3罐/組)_111_843.75_罐頭_肉醬_多入裝
321,I5-1,《大茂》大土豆麵筋(170g*3罐),69,808.50 ,大茂,21.0 ,7.0 ,5.5 ,罐頭_麵筋_多入裝,素食,510,321_I5-1《大茂》大土豆麵筋(170g*3罐)_69_808.5_罐頭_麵筋_多入裝
322,I5-2,《金蘭》花生麵筋(380g*2 瓶/組),99,1098.50 ,金蘭,13.0 ,6.5 ,13.0 ,罐頭_麵筋_多入裝,素食,760,322_I5-2《金蘭》花生麵筋(380g*2 瓶/組)_99_1098.5_罐頭_麵筋_多入裝
323,I5-3,《金蘭》香菇麵筋(380g*2 瓶/組),97,1098.50 ,金蘭,13.0 ,6.5 ,13.0 ,罐頭_麵筋_多入裝,素食,760,323_I5-3《金蘭》香菇麵筋(380g*2 瓶/組)_97_1098.5_罐頭_麵筋_多入裝
324,I5-4,《青葉》土豆麵筋(170g*3罐/組),55,539.00 ,青葉,14.0 ,7.0 ,5.5 ,罐頭_麵筋_多入裝,素食,510,324_I5-4《青葉》土豆麵筋(170g*3罐/組)_55_539_罐頭_麵筋_多入裝
325,I5-5,《青葉》超Ｑ麵筋(170g*3罐/組),55,539.00 ,青葉,14.0 ,7.0 ,5.5 ,罐頭_麵筋_多入裝,素食,510,325_I5-5《青葉》超Ｑ麵筋(170g*3罐/組)_55_539_罐頭_麵筋_多入裝
326,I5-6,《冠軍》花生麵筋(170公克*3罐/組),58,808.50 ,冠軍,21.0 ,7.0 ,5.5 ,罐頭_麵筋_多入裝,素食,510,326_I5-6《冠軍》花生麵筋(170公克*3罐/組)_58_808.5_罐頭_麵筋_多入裝
327,I5-7,《飯友》金菇麵筋(150g*3),69,867.00 ,飯友,25.5 ,8.5 ,4.0 ,罐頭_麵筋_多入裝,素食,450,327_I5-7《飯友》金菇麵筋(150g*3)_69_867_罐頭_麵筋_多入裝
328,I5-8,《飯友》飯友開味三寶(150g*3罐/組),70,867.00 ,飯友,25.5 ,8.5 ,4.0 ,罐頭_麵筋_多入裝,素食,450,328_I5-8《飯友》飯友開味三寶(150g*3罐/組)_70_867_罐頭_麵筋_多入裝
329,I5-9,《愛之味》土豆麵筋(170g*3罐/組),95,1176.00 ,愛之味,21.0 ,7.0 ,8.0 ,罐頭_麵筋_多入裝,素食,510,329_I5-9《愛之味》土豆麵筋(170g*3罐/組)_95_1176_罐頭_麵筋_多入裝
330,J1-1,《大西洋》蘋果西打(2000ml罐),40,3569.50 ,大西洋,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,330_J1-1《大西洋》蘋果西打(2000ml罐)_40_3569.5_飲料_汽水_家庭號
331,J1-2,《可口可樂》原味(2000ml罐),41,3000.00 ,可口可樂,10.0 ,10.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,331_J1-2《可口可樂》原味(2000ml罐)_41_3000_飲料_汽水_家庭號
332,J1-3,《可口可樂》Zero(2000ml罐),41,3000.00 ,可口可樂,10.0 ,10.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,332_J1-3《可口可樂》Zero(2000ml罐)_41_3000_飲料_汽水_家庭號
333,J1-4,《可口可樂》香草(2000ml罐),41,3000.00 ,可口可樂,10.0 ,10.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,333_J1-4《可口可樂》香草(2000ml罐)_41_3000_飲料_汽水_家庭號
334,J1-5,《芬達》橘子汽水(2000ml罐),41,2950.00 ,可口可樂,10.0 ,10.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,334_J1-5《芬達》橘子汽水(2000ml罐)_41_2950_飲料_汽水_家庭號
335,J1-6,《雪碧》汽水(2000ml瓶),41,3000.00 ,可口可樂,10.0 ,10.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,335_J1-6《雪碧》汽水(2000ml瓶)_41_3000_飲料_汽水_家庭號
336,J1-7,《百事》可樂(2000ml罐),39,3569.50 ,百事,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,336_J1-7《百事》可樂(2000ml罐)_39_3569.5_飲料_汽水_家庭號
337,J1-8,《金車》奧利多水(2000ml罐),34,3569.50 ,金車,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,337_J1-8《金車》奧利多水(2000ml罐)_34_3569.5_飲料_汽水_家庭號
338,J1-9,《黑松》沙士(2000ml罐),42,3569.50 ,黑松,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,338_J1-9《黑松》沙士(2000ml罐)_42_3569.5_飲料_汽水_家庭號
339,J1-10,《黑松》沙士-加鹽(2000ml罐),42,3569.50 ,黑松,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,339_J1-10《黑松》沙士-加鹽(2000ml罐)_42_3569.5_飲料_汽水_家庭號
340,J1-11,《黑松》汽水(2000ml罐),42,3569.50 ,黑松,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,340_J1-11《黑松》汽水(2000ml罐)_42_3569.5_飲料_汽水_家庭號
341,J1-12,《維大力》汽水(2000ml罐),37,3569.50 ,維大力,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,341_J1-12《維大力》汽水(2000ml罐)_37_3569.5_飲料_汽水_家庭號
342,J1-13,《維他露P》汽水(2000ml罐),37,3569.50 ,維他露P,11.0 ,11.0 ,29.5 ,飲料_汽水_家庭號,素食,2000,342_J1-13《維他露P》汽水(2000ml罐)_37_3569.5_飲料_汽水_家庭號
343,J1-14,《古道》 百香綠茶 (2000ml/瓶),38,2700.00 ,真口味食品,10.0 ,9.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,343_J1-14《古道》 百香綠茶 (2000ml/瓶)_38_2700_飲料_汽水_家庭號
344,J1-15,《古道》 綠茶-茉莉香 (2000ml/瓶),38,2700.00 ,真口味食品,10.0 ,9.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,344_J1-15《古道》 綠茶-茉莉香 (2000ml/瓶)_38_2700_飲料_汽水_家庭號
345,J1-16,《古道》 梅子綠茶 (2000ml/瓶),35,2700.00 ,真口味食品,10.0 ,9.0 ,30.0 ,飲料_汽水_家庭號,素食,2000,345_J1-16《古道》 梅子綠茶 (2000ml/瓶)_35_2700_飲料_汽水_家庭號
346,J1-17,《悅氏》 日式綠茶-無糖 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,346_J1-17《悅氏》 日式綠茶-無糖 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
347,J1-18,《悅氏》 油切綠茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,347_J1-18《悅氏》 油切綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
348,J1-19,《悅氏》 梅子綠茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,348_J1-19《悅氏》 梅子綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
349,J1-20,《悅氏》 茶花綠茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,349_J1-20《悅氏》 茶花綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
350,J1-21,《悅氏》 礦泉綠茶 (2000ml/瓶),33,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,350_J1-21《悅氏》 礦泉綠茶 (2000ml/瓶)_33_2422.5_飲料_汽水_家庭號
351,J1-22,《悅氏》 檸檬紅茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,351_J1-22《悅氏》 檸檬紅茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
352,J1-23,《悅氏》 礦泉黃金烏龍茶-無糖 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,352_J1-23《悅氏》 礦泉黃金烏龍茶-無糖 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
353,J1-24,《悅氏》 白毫烏龍茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,353_J1-24《悅氏》 白毫烏龍茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
354,J1-25,《悅氏》 青草茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,354_J1-25《悅氏》 青草茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
355,J1-26,《悅氏》 麥仔茶 (2000ml/瓶),34,2422.50 ,名牌食品,9.5 ,8.5 ,30.0 ,飲料_汽水_家庭號,素食,2000,355_J1-26《悅氏》 麥仔茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
356,J2-1,《泰山》八寶粥(375*6罐/組),133,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2250,356_J2-1《泰山》八寶粥(375*6罐/組)_133_2592_飲料_甜品_多入裝
357,J2-2,《泰山》仙草蜜(330gx6罐/組),82,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1980,357_J2-2《泰山》仙草蜜(330gx6罐/組)_82_2592_飲料_甜品_多入裝
358,J2-3,《泰山》台灣花生湯(330gx6入//組),161,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1980,358_J2-3《泰山》台灣花生湯(330gx6入//組)_161_2592_飲料_甜品_多入裝
359,J2-4,《泰山》花生仁湯(320g*6罐/組),159,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1920,359_J2-4《泰山》花生仁湯(320g*6罐/組)_159_2592_飲料_甜品_多入裝
360,J2-5,《泰山》珍珠薏仁饌(330g*6罐/組),153,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1980,360_J2-5《泰山》珍珠薏仁饌(330g*6罐/組)_153_2592_飲料_甜品_多入裝
361,J2-6,《泰山》紅八寶(340gx6罐/組),154,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,361_J2-6《泰山》紅八寶(340gx6罐/組)_154_2592_飲料_甜品_多入裝
362,J2-7,《泰山》泰山仙草凍255g*6,130,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1530,362_J2-7《泰山》泰山仙草凍255g*6_130_2592_飲料_甜品_多入裝
363,J2-8,《泰山》紫米紅豆湯(330g*6罐/組),149,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1980,363_J2-8《泰山》紫米紅豆湯(330g*6罐/組)_149_2592_飲料_甜品_多入裝
364,J2-9,《泰山》紫米薏仁八寶粥(255g*6罐/組),131,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1530,364_J2-9《泰山》紫米薏仁八寶粥(255g*6罐/組)_131_2592_飲料_甜品_多入裝
365,J2-10,《泰山》黑八寶(340g*6罐/組),130,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,365_J2-10《泰山》黑八寶(340g*6罐/組)_130_2592_飲料_甜品_多入裝
366,J2-11,《泰山》綠豆椰果湯(330g*6罐/組),135,2592.00 ,泰山,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,1980,366_J2-11《泰山》綠豆椰果湯(330g*6罐/組)_135_2592_飲料_甜品_多入裝
367,J2-12,《愛之味》丹東紅御膳貢粥(340gx6罐組),155,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,367_J2-12《愛之味》丹東紅御膳貢粥(340gx6罐組)_155_2592_飲料_甜品_多入裝
368,J2-13,《愛之味》牛奶花生(340g*6罐/組),179,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,368_J2-13《愛之味》牛奶花生(340g*6罐/組)_179_2592_飲料_甜品_多入裝
369,J2-14,《愛之味》妞妞紅豆粉粿(260gx6罐/組),125,2408.25 ,愛之味,19.5 ,13.0 ,9.5 ,飲料_甜品_多入裝,素食,1560,369_J2-14《愛之味》妞妞紅豆粉粿(260gx6罐/組)_125_2408.25_飲料_甜品_多入裝
370,J2-15,《愛之味》妞妞甜八寶(260g*6罐/組),125,2408.25 ,愛之味,19.5 ,13.0 ,9.5 ,飲料_甜品_多入裝,素食,1560,370_J2-15《愛之味》妞妞甜八寶(260g*6罐/組)_125_2408.25_飲料_甜品_多入裝
371,J2-16,《愛之味》沖繩黑八寶(340g*6瓶/組),151,2592.00 ,愛之味,18.0 ,12.0 ,12.0 ,飲料_甜品_多入裝,素食,2040,371_J2-16《愛之味》沖繩黑八寶(340g*6瓶/組)_151_2592_飲料_甜品_多入裝
